"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Jim Wells County, TX"	"48249"	1178	124063	949.5	892.0
	"Johnson County, TX"	"48251"	4064	479851	846.9	863.3
	"Jones County, TX"	"48253"	588	59833	982.7	885.6
	"Karnes County, TX"	"48255"	394	45349	868.8	755.9
	"Kaufman County, TX"	"48257"	2741	344014	796.8	871.5
	"Kendall County, TX"	"48259"	1081	121822	887.4	633.6
	"Kenedy County, TX"	"48261"	11	1230	894.3 (Unreliable)	780.4 (Unreliable)
	"Kent County, TX"	"48263"	34	2308	1473.1	690.1
	"Kerr County, TX"	"48265"	2188	152941	1430.6	759.8
	"Kimble County, TX"	"48267"	157	13256	1184.4	630.3
	"Kinney County, TX"	"48271"	115	10656	1079.2	635.0
	"Kleberg County, TX"	"48273"	780	95206	819.3	852.5
	"Knox County, TX"	"48275"	166	11508	1442.5	932.9
	"Lamar County, TX"	"48277"	1828	149013	1226.7	932.1
	"Lamb County, TX"	"48279"	463	40164	1152.8	921.4
	"Lampasas County, TX"	"48281"	625	61469	1016.8	769.1
	"La Salle County, TX"	"48283"	173	22720	761.4	779.0
	"Lavaca County, TX"	"48285"	787	59306	1327.0	784.2
	"Lee County, TX"	"48287"	549	50629	1084.4	819.9
	"Leon County, TX"	"48289"	644	51194	1258.0	858.5
	"Liberty County, TX"	"48291"	2363	239592	986.3	1016.8
	"Limestone County, TX"	"48293"	808	70346	1148.6	885.5
	"Lipscomb County, TX"	"48295"	75	10595	707.9	593.6
	"Live Oak County, TX"	"48297"	396	36350	1089.4	783.2
	"Llano County, TX"	"48299"	900	59657	1508.6	733.0
	"Lubbock County, TX"	"48303"	7279	897196	811.3	852.9
	"Lynn County, TX"	"48305"	167	17149	973.8	813.5
	"McCulloch County, TX"	"48307"	305	24664	1236.6	777.7
	"McLennan County, TX"	"48309"	6306	736151	856.6	790.3
	"McMullen County, TX"	"48311"	19	2428	782.5 (Unreliable)	448.6 (Unreliable)
	"Madison County, TX"	"48313"	405	41712	970.9	898.3
	"Marion County, TX"	"48315"	514	30403	1690.6	1082.5
	"Martin County, TX"	"48317"	131	16951	772.8	863.3
	"Mason County, TX"	"48319"	133	12188	1091.2	661.2
	"Matagorda County, TX"	"48321"	1185	110524	1072.2	911.6
	"Maverick County, TX"	"48323"	1184	172040	688.2	771.9
	"Medina County, TX"	"48325"	1249	145516	858.3	739.9
	"Menard County, TX"	"48327"	114	6436	1771.3	856.1
	"Midland County, TX"	"48329"	3254	479896	678.1	761.6
	"Milam County, TX"	"48331"	905	73565	1230.2	856.6
	"Mills County, TX"	"48333"	198	14649	1351.6	765.7
	"Mitchell County, TX"	"48335"	318	26653	1193.1	1101.3
	"Montague County, TX"	"48337"	796	58069	1370.8	947.8
	"Montgomery County, TX"	"48339"	10671	1610622	662.5	714.1
	"Moore County, TX"	"48341"	455	66314	686.1	815.2
	"Morris County, TX"	"48343"	508	37774	1344.8	931.9
	"Motley County, TX"	"48345"	50	3453	1448.0	752.7
	"Nacogdoches County, TX"	"48347"	1716	196725	872.3	866.0
	"Navarro County, TX"	"48349"	1636	144768	1130.1	934.2
	"Newton County, TX"	"48351"	472	42157	1119.6	889.7
	"Nolan County, TX"	"48353"	532	45145	1178.4	936.0
	"Nueces County, TX"	"48355"	8686	1077793	805.9	771.5
	"Ochiltree County, TX"	"48357"	270	31677	852.4	1050.6
	"Oldham County, TX"	"48359"	43	6211	692.3	638.0
	"Orange County, TX"	"48361"	2896	252749	1145.8	984.8
	"Palo Pinto County, TX"	"48363"	1018	83913	1213.2	946.8
	"Panola County, TX"	"48365"	823	71016	1158.9	953.1
	"Parker County, TX"	"48367"	3256	378110	861.1	796.0
	"Parmer County, TX"	"48369"	223	29482	756.4	710.0
	"Pecos County, TX"	"48371"	350	47891	730.8	743.4
	"Polk County, TX"	"48373"	1970	141129	1395.9	1133.8
	"Potter County, TX"	"48375"	3699	364352	1015.2	1034.4
	"Presidio County, TX"	"48377"	141	20879	675.3	457.0
	"Rains County, TX"	"48379"	460	33466	1374.5	933.9
	"Randall County, TX"	"48381"	3136	391468	801.1	774.3
	"Reagan County, TX"	"48383"	95	11065	858.6	1018.2
	"Real County, TX"	"48385"	153	10044	1523.3	855.4
	"Red River County, TX"	"48387"	503	37052	1357.6	865.5
	"Reeves County, TX"	"48389"	336	44139	761.2	795.4
	"Refugio County, TX"	"48391"	310	22044	1406.3	979.5
	"Roberts County, TX"	"48393"	22	2755	798.5	701.7
	"Robertson County, TX"	"48395"	584	49814	1172.4	878.6
	"Rockwall County, TX"	"48397"	1640	272144	602.6	644.0
	"Runnels County, TX"	"48399"	408	31355	1301.2	841.8
	"Rusk County, TX"	"48401"	1621	158836	1020.5	867.6
	"Sabine County, TX"	"48403"	535	31012	1725.1	959.4
	"San Augustine County, TX"	"48405"	414	25238	1640.4	1007.5
	"San Jacinto County, TX"	"48407"	948	82078	1155.0	854.3
	"San Patricio County, TX"	"48409"	1857	201920	919.7	877.3
	"San Saba County, TX"	"48411"	200	17716	1128.9	745.2
	"Schleicher County, TX"	"48413"	75	9408	797.2	752.8
	"Scurry County, TX"	"48415"	505	52256	966.4	861.3
	"Shackelford County, TX"	"48417"	93	9921	937.4	723.2
	"Shelby County, TX"	"48419"	909	76594	1186.8	1012.2
	"Sherman County, TX"	"48421"	87	9203	945.3	835.1
	"Smith County, TX"	"48423"	6188	667437	927.1	782.0
	"Somervell County, TX"	"48425"	259	26161	990.0	748.0
	"Starr County, TX"	"48427"	1189	190783	623.2	707.8
	"Stephens County, TX"	"48429"	330	29628	1113.8	824.6
	"Sterling County, TX"	"48431"	33	4084	808.0	628.3
	"Stonewall County, TX"	"48433"	63	4238	1486.6	677.1
	"Sutton County, TX"	"48435"	98	11746	834.3	705.0
	"Swisher County, TX"	"48437"	253	22565	1121.2	803.8
	"Tarrant County, TX"	"48439"	37308	5942794	627.8	736.3
	"Taylor County, TX"	"48441"	3947	407950	967.5	886.1
	"Terrell County, TX"	"48443"	36	2572	1399.7	1021.3
	"Terry County, TX"	"48445"	390	38328	1017.5	897.7
	"Throckmorton County, TX"	"48447"	73	4703	1552.2	910.9
	"Titus County, TX"	"48449"	848	97702	867.9	847.4
	"Tom Green County, TX"	"48451"	3091	353034	875.6	774.1
	"Travis County, TX"	"48453"	16021	3523809	454.7	617.7
	"Trinity County, TX"	"48455"	687	43094	1594.2	1004.6
	"Tyler County, TX"	"48457"	826	63959	1291.5	935.7
	"Upshur County, TX"	"48459"	1394	121733	1145.1	934.2
	"Upton County, TX"	"48461"	90	10752	837.1	792.8
	"Uvalde County, TX"	"48463"	717	81589	878.8	737.3
	"Val Verde County, TX"	"48465"	1040	146491	709.9	678.1
	"Van Zandt County, TX"	"48467"	1930	160680	1201.1	865.3
	"Victoria County, TX"	"48469"	2446	275792	886.9	793.6
	"Walker County, TX"	"48471"	1529	211824	721.8	772.0
	"Waller County, TX"	"48473"	935	145529	642.5	729.5
	"Ward County, TX"	"48475"	364	34869	1043.9	976.2
	"Washington County, TX"	"48477"	1130	104556	1080.8	683.3
	"Webb County, TX"	"48479"	4076	806727	505.3	686.0
	"Wharton County, TX"	"48481"	1240	124489	996.1	797.7
	"Wheeler County, TX"	"48483"	203	16900	1201.2	977.1
	"Wichita County, TX"	"48485"	3999	396433	1008.7	903.9
	"Wilbarger County, TX"	"48487"	480	38885	1234.4	948.8
	"Willacy County, TX"	"48489"	515	65602	785.0	785.5
	"Williamson County, TX"	"48491"	7766	1525920	508.9	595.3
	"Wilson County, TX"	"48493"	1160	142327	815.0	715.1
	"Winkler County, TX"	"48495"	201	23675	849.0	975.0
	"Wise County, TX"	"48497"	1774	189008	938.6	901.6
	"Wood County, TX"	"48499"	1857	131045	1417.1	851.5
	"Yoakum County, TX"	"48501"	185	25325	730.5	805.6
	"Young County, TX"	"48503"	792	54706	1447.7	994.4
	"Zapata County, TX"	"48505"	289	43084	670.8	770.0
	"Zavala County, TX"	"48507"	322	36425	884.0	887.8
	"Beaver County, UT"	"49001"	187	19231	972.4	1270.1
	"Box Elder County, UT"	"49003"	1108	156572	707.7	763.9
	"Cache County, UT"	"49005"	1625	360990	450.2	625.8
	"Carbon County, UT"	"49007"	684	61488	1112.4	995.8
	"Daggett County, UT"	"49009"	36	3332	1080.4	821.7
	"Davis County, UT"	"49011"	5186	1007497	514.7	682.4
	"Duchesne County, UT"	"49013"	438	61378	713.6	837.3
	"Emery County, UT"	"49015"	275	31193	881.6	832.0
	"Garfield County, UT"	"49017"	124	14972	828.2	635.1
	"Grand County, UT"	"49019"	246	28492	863.4	747.1
	"Iron County, UT"	"49021"	933	145416	641.6	787.3
	"Juab County, UT"	"49023"	201	31997	628.2	748.8
	"Kane County, UT"	"49025"	244	21682	1125.4	860.4
	"Millard County, UT"	"49027"	311	37903	820.5	673.8
	"Morgan County, UT"	"49029"	167	33164	503.6	710.3
	"Piute County, UT"	"49031"	48	4448	1079.1	890.7
	"Rich County, UT"	"49033"	48	6889	696.8	595.4
	"Salt Lake County, UT"	"49035"	19608	3317365	591.1	730.7
	"San Juan County, UT"	"49037"	318	47810	665.1	800.8
	"Sanpete County, UT"	"49039"	552	86577	637.6	677.9
	"Sevier County, UT"	"49041"	599	63028	950.4	873.7
	"Summit County, UT"	"49043"	465	118793	391.4	547.6
	"Tooele County, UT"	"49045"	1053	189311	556.2	778.8
	"Uintah County, UT"	"49047"	698	111120	628.1	813.3
	"Utah County, UT"	"49049"	7237	1728327	418.7	698.9
	"Wasatch County, UT"	"49051"	411	87482	469.8	717.5
	"Washington County, UT"	"49053"	3764	467552	805.0	588.4
	"Wayne County, UT"	"49055"	89	8127	1095.1	893.2
	"Weber County, UT"	"49057"	5311	731549	726.0	804.6
	"Addison County, VT"	"50001"	942	110872	849.6	644.8
	"Bennington County, VT"	"50003"	1360	109071	1246.9	769.4
	"Caledonia County, VT"	"50005"	954	92095	1035.9	771.6
	"Chittenden County, VT"	"50007"	3351	483847	692.6	624.2
	"Essex County, VT"	"50009"	204	18457	1105.3	735.4
	"Franklin County, VT"	"50011"	1264	146564	862.4	792.8
	"Grand Isle County, VT"	"50013"	181	20764	871.7	760.8
	"Lamoille County, VT"	"50015"	606	75649	801.1	665.5
	"Orange County, VT"	"50017"	794	86665	916.2	708.3
	"Orleans County, VT"	"50019"	981	81031	1210.6	814.3
	"Rutland County, VT"	"50021"	2045	179195	1141.2	782.4
	"Washington County, VT"	"50023"	1613	176213	915.4	691.2
	"Windham County, VT"	"50025"	1370	130153	1052.6	739.3
	"Windsor County, VT"	"50027"	1786	167090	1068.9	693.4
	"Accomack County, VA"	"51001"	1315	98966	1328.7	894.7
	"Albemarle County, VA"	"51003"	2422	316716	764.7	550.4
	"Alleghany County, VA"	"51005"	642	47164	1361.2	833.0
	"Amelia County, VA"	"51007"	423	38546	1097.4	819.9
	"Amherst County, VA"	"51009"	972	95329	1019.6	734.1
	"Appomattox County, VA"	"51011"	561	46176	1214.9	905.3
	"Arlington County, VA"	"51013"	2781	683649	406.8	519.9
	"Augusta County, VA"	"51015"	2133	223732	953.4	682.6
	"Bath County, VA"	"51017"	201	13538	1484.7	856.0
	"Bedford County, VA"	"51019"	2266	232695	973.8	723.0
	"Bland County, VA"	"51021"	252	19678	1280.6	930.5
	"Botetourt County, VA"	"51023"	982	99737	984.6	696.1
	"Brunswick County, VA"	"51025"	602	49189	1223.9	865.9
	"Buchanan County, VA"	"51027"	986	68181	1446.2	1083.7
	"Buckingham County, VA"	"51029"	466	50960	914.4	743.1
	"Campbell County, VA"	"51031"	1688	165295	1021.2	774.5
	"Caroline County, VA"	"51033"	794	89921	883.0	802.6
	"Carroll County, VA"	"51035"	1118	88889	1257.7	841.5
	"Charles City County, VA"	"51036"	215	21159	1016.1	707.4
	"Charlotte County, VA"	"51037"	446	36461	1223.2	850.6
	"Chesterfield County, VA"	"51041"	7071	1007085	702.1	717.7
	"Clarke County, VA"	"51043"	449	42999	1044.2	740.8
	"Craig County, VA"	"51045"	151	15584	968.9	664.2
	"Culpeper County, VA"	"51047"	1228	148520	826.8	780.0
	"Cumberland County, VA"	"51049"	274	29164	939.5	695.2
	"Dickenson County, VA"	"51051"	666	45384	1467.5	1123.1
	"Dinwiddie County, VA"	"51053"	739	84240	877.3	753.0
	"Essex County, VA"	"51057"	389	33316	1167.6	779.7
	"Fairfax County, VA"	"51059"	14939	3411512	437.9	471.9
	"Fauquier County, VA"	"51061"	1637	206144	794.1	711.7
	"Floyd County, VA"	"51063"	491	46955	1045.7	719.1
	"Fluvanna County, VA"	"51065"	625	78479	796.4	607.6
	"Franklin County, VA"	"51067"	1780	168526	1056.2	768.8
	"Frederick County, VA"	"51069"	2078	250052	831.0	721.0
	"Giles County, VA"	"51071"	697	50432	1382.1	986.7
	"Gloucester County, VA"	"51073"	1139	111392	1022.5	801.2
	"Goochland County, VA"	"51075"	560	66917	836.9	631.0
	"Grayson County, VA"	"51077"	601	45437	1322.7	824.0
	"Greene County, VA"	"51079"	459	57679	795.8	717.8
	"Greensville County, VA"	"51081"	504	35102	1435.8	1258.6
	"Halifax County, VA"	"51083"	1410	105339	1338.5	886.4
	"Hanover County, VA"	"51085"	2682	309409	866.8	720.7
	"Henrico County, VA"	"51087"	8276	974328	849.4	737.9
	"Henry County, VA"	"51089"	2014	155434	1295.7	856.5
	"Highland County, VA"	"51091"	83	6676	1243.3	692.7
	"Isle of Wight County, VA"	"51093"	991	109037	908.9	722.3
	"James City County, VA"	"51095"	2208	219589	1005.5	612.7
	"King and Queen County, VA"	"51097"	232	21524	1077.9	689.8
	"King George County, VA"	"51099"	501	76750	652.8	708.6
	"King William County, VA"	"51101"	468	48708	960.8	899.5
	"Lancaster County, VA"	"51103"	609	32948	1848.4	752.4
	"Lee County, VA"	"51105"	891	73794	1207.4	906.0
	"Loudoun County, VA"	"51107"	3831	1123302	341.0	494.3
	"Louisa County, VA"	"51109"	929	104203	891.5	734.6
	"Lunenburg County, VA"	"51111"	437	37093	1178.1	827.5
	"Madison County, VA"	"51113"	460	39279	1171.1	798.6
	"Mathews County, VA"	"51115"	382	26437	1444.9	783.0
	"Mecklenburg County, VA"	"51117"	1323	93029	1422.1	882.1
	"Middlesex County, VA"	"51119"	471	32087	1467.9	770.0
	"Montgomery County, VA"	"51121"	1800	293586	613.1	697.6
	"Nelson County, VA"	"51125"	569	44530	1277.8	826.5
	"New Kent County, VA"	"51127"	452	61590	733.9	729.1
	"Northampton County, VA"	"51131"	563	36342	1549.2	897.9
	"Northumberland County, VA"	"51133"	504	36743	1371.7	664.9
	"Nottoway County, VA"	"51135"	587	46765	1255.2	920.5
	"Orange County, VA"	"51137"	1202	105650	1137.7	828.8
	"Page County, VA"	"51139"	879	71160	1235.2	900.5
	"Patrick County, VA"	"51141"	777	54192	1433.8	895.6
	"Pittsylvania County, VA"	"51143"	2085	186249	1119.5	793.0
	"Powhatan County, VA"	"51145"	573	84967	674.4	617.1
	"Prince Edward County, VA"	"51147"	712	69418	1025.7	854.9
	"Prince George County, VA"	"51149"	666	113698	585.8	612.3
	"Prince William County, VA"	"51153"	5408	1349252	400.8	592.4
	"Pulaski County, VA"	"51155"	1294	102826	1258.4	907.3
	"Rappahannock County, VA"	"51157"	189	22150	853.3	540.2
	"Richmond County, VA"	"51159"	360	26389	1364.2	860.3
	"Roanoke County, VA"	"51161"	3004	281667	1066.5	721.9
	"Rockbridge County, VA"	"51163"	772	67317	1146.8	674.7
	"Rockingham County, VA"	"51165"	2104	236922	888.1	632.4
	"Russell County, VA"	"51167"	1099	83177	1321.3	972.7
	"Scott County, VA"	"51169"	1024	66463	1540.7	1004.2
	"Shenandoah County, VA"	"51171"	1456	129071	1128.1	765.4
	"Smyth County, VA"	"51173"	1252	93964	1332.4	909.7
	"Southampton County, VA"	"51175"	505	54506	926.5	675.7
	"Spotsylvania County, VA"	"51177"	2601	391931	663.6	690.5
	"Stafford County, VA"	"51179"	2072	426199	486.2	651.4
	"Surry County, VA"	"51181"	241	20007	1204.6	860.6
	"Sussex County, VA"	"51183"	426	34955	1218.7	964.2
	"Tazewell County, VA"	"51185"	1770	128513	1377.3	979.6
	"Warren County, VA"	"51187"	1072	117407	913.1	840.3
	"Washington County, VA"	"51191"	1765	163042	1082.5	781.8
	"Westmoreland County, VA"	"51193"	710	52568	1350.6	855.9
	"Wise County, VA"	"51195"	1584	118807	1333.3	1143.5
	"Wythe County, VA"	"51197"	1201	87266	1376.3	974.6
	"York County, VA"	"51199"	1249	202567	616.6	557.0
	"Alexandria city, VA"	"51510"	2110	460188	458.5	537.1
	"Bristol city, VA"	"51520"	996	51419	1937.0	1352.6
	"Buena Vista city, VA"	"51530"	239	19625	1217.8	984.2
	"Charlottesville city, VA"	"51540"	866	138402	625.7	797.6
	"Chesapeake city, VA"	"51550"	5174	707023	731.8	779.0
	"Colonial Heights city, VA"	"51570"	798	52907	1508.3	962.6
	"Covington city, VA"	"51580"	338	16774	2015.0	1437.9
	"Danville city, VA"	"51590"	2016	126422	1594.7	1060.2
	"Emporia city, VA"	"51595"	154	16372	940.6	716.7
	"Fairfax city, VA"	"51600"	670	71424	938.1	707.4
	"Falls Church city, VA"	"51610"	231	41483	556.9	635.2
	"Franklin city, VA"	"51620"	413	25085	1646.4	1193.1
	"Fredericksburg city, VA"	"51630"	581	84454	687.9	775.8
	"Galax city, VA"	"51640"	493	20533	2401.0	1557.1
	"Hampton city, VA"	"51650"	3808	409518	929.9	866.4
	"Harrisonburg city, VA"	"51660"	899	157547	570.6	748.2
	"Hopewell city, VA"	"51670"	942	67215	1401.5	1173.1
	"Lexington city, VA"	"51678"	247	21181	1166.1	985.2
	"Lynchburg city, VA"	"51680"	2381	238124	999.9	860.5
	"Manassas city, VA"	"51683"	673	124350	541.2	768.3
	"Manassas Park city, VA"	"51685"	99	47719	207.5	343.8
	"Martinsville city, VA"	"51690"	876	40533	2161.2	1398.8
	"Newport News city, VA"	"51700"	4672	546230	855.3	875.2
	"Norfolk city, VA"	"51710"	5878	737490	797.0	914.8
	"Norton city, VA"	"51720"	139	11828	1175.2	968.0
	"Petersburg city, VA"	"51730"	1528	96023	1591.3	1301.3
	"Poquoson city, VA"	"51735"	334	36102	925.2	714.7
	"Portsmouth city, VA"	"51740"	3228	287602	1122.4	995.6
	"Radford city, VA"	"51750"	362	52207	693.4	1020.0
	"Richmond city, VA"	"51760"	5355	659339	812.2	821.4
	"Roanoke city, VA"	"51770"	3408	299420	1138.2	928.0
	"Salem city, VA"	"51775"	1004	76271	1316.4	980.6
	"Staunton city, VA"	"51790"	1123	73091	1536.4	977.1
	"Suffolk city, VA"	"51800"	2150	264288	813.5	795.8
	"Virginia Beach city, VA"	"51810"	9185	1354572	678.1	678.2
	"Waynesboro city, VA"	"51820"	834	64729	1288.4	947.7
	"Williamsburg city, VA"	"51830"	199	45273	439.6	390.4
	"Winchester city, VA"	"51840"	778	82282	945.5	801.6
	"Adams County, WA"	"53001"	395	57515	686.8	803.1
	"Asotin County, WA"	"53003"	755	66572	1134.1	737.9
	"Benton County, WA"	"53005"	4218	570585	739.2	704.7
	"Chelan County, WA"	"53007"	2082	226198	920.4	674.1
	"Clallam County, WA"	"53009"	2842	220814	1287.1	697.9
	"Clark County, WA"	"53011"	10112	1375059	735.4	698.7
	"Columbia County, WA"	"53013"	176	11844	1486.0	799.0
	"Cowlitz County, WA"	"53015"	3417	310644	1100.0	825.1
	"Douglas County, WA"	"53017"	908	121732	745.9	636.6
	"Ferry County, WA"	"53019"	240	22841	1050.7	752.4
	"Franklin County, WA"	"53021"	1085	266753	406.7	623.3
	"Garfield County, WA"	"53023"	68	6682	1017.7	497.0
	"Grant County, WA"	"53025"	1998	279393	715.1	724.7
	"Grays Harbor County, WA"	"53027"	2458	213430	1151.7	850.4
	"Island County, WA"	"53029"	2146	242698	884.2	580.9
	"Jefferson County, WA"	"53031"	1083	91789	1179.9	609.8
	"King County, WA"	"53033"	38403	6343112	605.4	590.4
	"Kitsap County, WA"	"53035"	6523	779597	836.7	701.0
	"Kittitas County, WA"	"53037"	872	130441	668.5	618.9
	"Klickitat County, WA"	"53039"	534	63160	845.5	582.9
	"Lewis County, WA"	"53041"	2569	227935	1127.1	791.9
	"Lincoln County, WA"	"53043"	333	30905	1077.5	633.8
	"Mason County, WA"	"53045"	1969	183940	1070.5	745.7
	"Okanogan County, WA"	"53047"	1307	124149	1052.8	765.8
	"Pacific County, WA"	"53049"	929	62712	1481.4	815.6
	"Pend Oreille County, WA"	"53051"	436	39119	1114.5	770.8
	"Pierce County, WA"	"53053"	19223	2534186	758.5	746.9
	"San Juan County, WA"	"53055"	461	48594	948.7	517.5
	"Skagit County, WA"	"53057"	3550	365708	970.7	697.6
	"Skamania County, WA"	"53059"	269	34157	787.5	594.6
	"Snohomish County, WA"	"53061"	15566	2315743	672.2	682.3
	"Spokane County, WA"	"53063"	13285	1473935	901.3	771.9
	"Stevens County, WA"	"53065"	1387	131812	1052.3	755.5
	"Thurston County, WA"	"53067"	6441	810214	795.0	677.4
	"Wahkiakum County, WA"	"53069"	140	12219	1145.8	619.5
	"Walla Walla County, WA"	"53071"	1780	180147	988.1	716.1
	"Whatcom County, WA"	"53073"	4842	637289	759.8	649.5
	"Whitman County, WA"	"53075"	823	143937	571.8	701.0
	"Yakima County, WA"	"53077"	5838	744926	783.7	766.7
	"Barbour County, WV"	"54001"	595	50713	1173.3	884.5
	"Berkeley County, WV"	"54003"	3033	335398	904.3	918.8
	"Boone County, WV"	"54005"	993	69775	1423.1	1158.9
	"Braxton County, WV"	"54007"	544	43382	1254.0	895.9
	"Brooke County, WV"	"54009"	1038	69853	1486.0	920.7
	"Cabell County, WV"	"54011"	3770	289272	1303.3	1042.3
	"Calhoun County, WV"	"54013"	259	22278	1162.6	774.0
	"Clay County, WV"	"54015"	343	26698	1284.7	949.4
	"Doddridge County, WV"	"54017"	261	25191	1036.1	876.1
	"Fayette County, WV"	"54019"	1984	134387	1476.3	1070.8
	"Gilmer County, WV"	"54021"	241	25074	961.2	783.7
	"Grant County, WV"	"54023"	407	35194	1156.4	761.4
	"Greenbrier County, WV"	"54025"	1429	106228	1345.2	886.9
	"Hampshire County, WV"	"54027"	774	70120	1103.8	832.8
	"Hancock County, WV"	"54029"	1287	89535	1437.4	953.7
	"Hardy County, WV"	"54031"	496	41792	1186.8	859.6
	"Harrison County, WV"	"54033"	2544	205763	1236.4	906.0
	"Jackson County, WV"	"54035"	1055	87448	1206.4	883.1
	"Jefferson County, WV"	"54037"	1405	168209	835.3	787.6
	"Kanawha County, WV"	"54039"	7506	564615	1329.4	976.6
	"Lewis County, WV"	"54041"	703	49212	1428.5	1037.3
	"Lincoln County, WV"	"54043"	797	64214	1241.2	1027.4
	"Logan County, WV"	"54045"	1629	103509	1573.8	1254.9
	"McDowell County, WV"	"54047"	1001	59130	1692.9	1275.4
	"Marion County, WV"	"54049"	2076	170085	1220.6	883.2
	"Marshall County, WV"	"54051"	1206	96233	1253.2	851.0
	"Mason County, WV"	"54053"	1065	80906	1316.3	971.9
	"Mercer County, WV"	"54055"	2637	183157	1439.7	1041.5
	"Mineral County, WV"	"54057"	961	82424	1165.9	855.0
	"Mingo County, WV"	"54059"	1083	75587	1432.8	1239.5
	"Monongalia County, WV"	"54061"	2099	311650	673.5	760.4
	"Monroe County, WV"	"54063"	521	40454	1287.9	862.7
	"Morgan County, WV"	"54065"	656	52670	1245.5	865.3
	"Nicholas County, WV"	"54067"	970	76563	1266.9	956.6
	"Ohio County, WV"	"54069"	1788	128570	1390.7	884.2
	"Pendleton County, WV"	"54071"	275	21525	1277.6	684.5
	"Pleasants County, WV"	"54073"	280	22875	1224.0	922.3
	"Pocahontas County, WV"	"54075"	307	25709	1194.1	769.4
	"Preston County, WV"	"54077"	1103	101374	1088.1	840.8
	"Putnam County, WV"	"54079"	1762	170585	1032.9	856.0
	"Raleigh County, WV"	"54081"	3107	232272	1337.7	1012.7
	"Randolph County, WV"	"54083"	1089	87488	1244.7	869.0
	"Ritchie County, WV"	"54085"	366	29866	1225.5	850.2
	"Roane County, WV"	"54087"	604	43244	1396.7	999.9
	"Summers County, WV"	"54089"	584	39249	1487.9	987.1
	"Taylor County, WV"	"54091"	588	50767	1158.2	852.3
	"Tucker County, WV"	"54093"	257	20764	1237.7	818.1
	"Tyler County, WV"	"54095"	354	26987	1311.7	875.8
	"Upshur County, WV"	"54097"	841	74045	1135.8	870.3
	"Wayne County, WV"	"54099"	1555	122809	1266.2	957.3
	"Webster County, WV"	"54101"	364	26199	1389.4	945.8
	"Wetzel County, WV"	"54103"	626	47404	1320.6	880.9
	"Wirt County, WV"	"54105"	192	17456	1099.9	847.0
	"Wood County, WV"	"54107"	3283	258291	1271.0	948.3
	"Wyoming County, WV"	"54109"	977	66471	1469.8	1173.4
	"Adams County, WI"	"55001"	879	60435	1454.5	830.0
	"Ashland County, WI"	"55003"	572	47698	1199.2	884.9
	"Barron County, WI"	"55005"	1488	136332	1091.5	723.0
	"Bayfield County, WI"	"55007"	501	44758	1119.4	717.1
	"Brown County, WI"	"55009"	5833	775533	752.1	689.2
	"Buffalo County, WI"	"55011"	429	39541	1084.9	716.3
	"Burnett County, WI"	"55013"	550	45633	1205.3	702.7
	"Calumet County, WI"	"55015"	1317	148852	884.8	825.1
	"Chippewa County, WI"	"55017"	1819	190610	954.3	736.7
	"Clark County, WI"	"55019"	1022	103410	988.3	730.8
	"Columbia County, WI"	"55021"	1637	170255	961.5	762.2
	"Crawford County, WI"	"55023"	500	49109	1018.1	673.4
	"Dane County, WI"	"55025"	9718	1570645	618.7	619.5
	"Dodge County, WI"	"55027"	2656	265089	1001.9	731.4
	"Door County, WI"	"55029"	1042	82832	1258.0	676.2
	"Douglas County, WI"	"55031"	1221	130907	932.7	720.8
	"Dunn County, WI"	"55033"	994	133581	744.1	624.4
	"Eau Claire County, WI"	"55035"	2587	306809	843.2	738.1
	"Florence County, WI"	"55037"	188	13396	1403.4	778.3
	"Fond du Lac County, WI"	"55039"	2863	306105	935.3	683.0
	"Forest County, WI"	"55041"	362	27239	1329.0	849.1
	"Grant County, WI"	"55043"	1537	156378	982.9	728.7
	"Green County, WI"	"55045"	1034	111256	929.4	675.1
	"Green Lake County, WI"	"55047"	703	56377	1247.0	781.9
	"Iowa County, WI"	"55049"	645	71279	904.9	690.1
	"Iron County, WI"	"55051"	265	17428	1520.5	728.5
	"Jackson County, WI"	"55053"	633	61782	1024.6	787.7
	"Jefferson County, WI"	"55055"	2071	253715	816.3	698.2
	"Juneau County, WI"	"55057"	921	78753	1169.5	832.6
	"Kenosha County, WI"	"55059"	4285	504473	849.4	806.6
	"Kewaunee County, WI"	"55061"	529	61232	863.9	560.8
	"La Crosse County, WI"	"55063"	2944	353913	831.8	676.8
	"Lafayette County, WI"	"55065"	406	50377	805.9	615.6
	"Langlade County, WI"	"55067"	729	57782	1261.6	759.3
	"Lincoln County, WI"	"55069"	1004	84020	1195.0	755.8
	"Manitowoc County, WI"	"55071"	2640	239398	1102.8	740.2
	"Marathon County, WI"	"55073"	3682	406974	904.7	688.5
	"Marinette County, WI"	"55075"	1485	122554	1211.7	732.8
	"Marquette County, WI"	"55077"	557	45125	1234.3	774.8
	"Menominee County, WI"	"55078"	137	13541	1011.7	1132.9
	"Milwaukee County, WI"	"55079"	24553	2864947	857.0	809.8
	"Monroe County, WI"	"55081"	1225	136490	897.5	728.0
	"Oconto County, WI"	"55083"	1100	112474	978.0	726.1
	"Oneida County, WI"	"55085"	1387	106608	1301.0	751.9
	"Outagamie County, WI"	"55087"	4143	549808	753.5	694.6
	"Ozaukee County, WI"	"55089"	2292	263831	868.7	609.7
	"Pepin County, WI"	"55091"	226	21953	1029.5	632.0
